ICS_ID,ORG_Entity,Cleaned_Entity,entity_lower,Is_Academic,Lemma_Entity,Lemma_Cleaned,Matched_Category
0fa1166b-eb3c-4f9a-ae42-ce5f3d39dc89,Klastra Klucz,Klastra Klucz,klastra klucz,False,klastra klucz,klastra klucz,Other / Unclear
0fd0e80f-47e6-4f1c-b23e-ebfb788a1a9c,ULTRAGEN,ULTRAGEN,ultragen,False,ultragen,ultragen,Other / Unclear
0ff436cb-6624-4c69-a2e5-a870612941fc,Deklar,Deklar,deklar,False,deklar,deklar,Other / Unclear
10867b4d-05b2-480a-ba4a-249037290946,Prof,Prof,prof,False,profesor,profesor,Other / Unclear
10867b4d-05b2-480a-ba4a-249037290946,Jesteśmy,Jesteśmy,jesteśmy,False,być,być,Other / Unclear
10c05390-ab35-40be-824a-7d6c5d20a2a9,LBG) Kostrzyca,LBG) Kostrzyca,lbg) kostrzyca,False,LBG ) kostrzyca,LBG ) kostrzyca,Other / Unclear
10c05390-ab35-40be-824a-7d6c5d20a2a9,a Kriogenicznego Przechowywania,a Kriogenicznego Przechowywania,a kriogenicznego przechowywania,False,a kriogeniczny przechowywanie,a kriogeniczny przechowywanie,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,Y.Kobayashi JP,Y.Kobayashi JP,y.kobayashi jp,False,” . kobayashi JP,” . kobayashi JP,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,W.Weiss US,W.Weiss US,w.weiss us,False,w . Weiss US,w . Weiss US,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,J.M.Guillen ES,J.M.Guillen ES,j.m.guillen es,False,J.M . guillen ES,J.M . guillen ES,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,M.B.Wood,M.B.Wood,m.b.wood,False,melemheta . wood,melemheta . wood,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,K.Vasiliunas,K.Vasiliunas,k.vasiliunas,False,K . vasiliunas,K . vasiliunas,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,A.Candiani AR,A.Candiani AR,a.candiani ar,False,a . candiani AR,a . candiani AR,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,R.Papista BA,R.Papista BA,r.papista ba,False,R. papista BA,R. papista BA,Other / Unclear
10d33af4-f099-49fa-997b-ec92c552785d,M.Oliver,M.Oliver,m.oliver,False,M. oliver,M. oliver,Other / Unclear
1109d499-0c17-44a0-90a7-e193975c0665,biur,biur,biur,False,biuro,biuro,Other / Unclear
1109d499-0c17-44a0-90a7-e193975c0665,IGi,IGi,igi,False,inię,inię,Other / Unclear
110a4882-5d30-4901-8754-c18aefc2e845,CZT,CZT,czt,False,cztok_pała,cztok_pała,Other / Unclear
110bf1f8-b6d4-4174-bc02-f4a34d2d7ea8,Strategic Advisor Board,Strategic Advisor Board,strategic advisor board,False,strategic advisor board,strategic advisor board,Other / Unclear
111929dd-ed02-4972-9d3f-e4da62207982,Biura Technik Rakietowych,Biura Technik Rakietowych,biura technik rakietowych,False,biuro technika rakietowy,biuro technika rakietowy,Other / Unclear
